Sonic The Hedgehog	(GameGear)
Sonic The Hedgehog - Triple Trouble	(GameGear)
Sonic The Hedgehog 2	(GameGear)
Soukoban	(GameGear)
Space Harrier	(GameGear)
Spider-Man - Return of the Sinister Six	(GameGear)
Spider-Man and the X-Men in Arcade's Revenge	(GameGear)
Spider-Man vs. The Kingpin	(GameGear)
Spirou (Europe)	(GameGear)
Star Trek - The Next Generation	(GameGear)
Star Trek Generations - Beyond the Nexus	(GameGear)
Stargate	(GameGear)
Streets of Rage	(GameGear)
Streets of Rage II	(GameGear)
Super Battletank	(GameGear)
Super Columns	(GameGear)
Super Golf	(GameGear)
Super Kick Off	(GameGear)
Super Momotarou Dentetsu III	(GameGear)
Super Monaco GP	(GameGear)
Super Off Road	(GameGear)
Super Return of the Jedi	(GameGear)
Super Smash T.V.	(GameGear)
Super Space Invaders	(GameGear)
Superman - The Man of Steel	(GameGear)
Surf Ninjas	(GameGear)
Sylvan Tale	(GameGear)
T2 - The Arcade Game	(GameGear)
Tails Adventures (Japan, USA)	(GameGear)
Tails no Skypatrol	(GameGear)
Taisen Mahjong HaoPai	(GameGear)
Taisen Mahjong HaoPai 2	(GameGear)
Taisen-gata Daisenryaku G	(GameGear)
Taito Chase H.Q.	(GameGear)
Tale Spin	(GameGear)
Tama & Friends Sanchoume Kouen - Tamalympic	(GameGear)
Tarot no Yakata	(GameGear)
Tarzan - Lord of the Jungle	(GameGear)
Tatakae! Pro Yakyuu Twin League	(GameGear)
Taz in Escape from Mars	(GameGear)
Taz-Mania - The Search for the Lost Seabirds	(GameGear)
Tempo Jr.	(GameGear)
Tengen World Cup Soccer	(GameGear)
Terminator 2 - Judgment Day	(GameGear)
Terminator, The	(GameGear)
Tesserae	(GameGear)
Tintin in Tibet (Europe)	(GameGear)
Tom and Jerry - The Movie	(GameGear)
Torarete Tamaruka	(GameGear)
True Lies	(GameGear)
Urban Strike	(GameGear)
VR Troopers	(GameGear)
Vampire - Master of Darkness	(GameGear)
Virtua Fighter Animation	(GameGear)
Virtua Fighter Mini	(GameGear)
WWF Raw	(GameGear)
WWF Wrestlemania Steel Cage Challenge	(GameGear)
Wagan Land	(GameGear)
Wheel of Fortune	(GameGear)
Wimbledon	(GameGear)
Wizard Pinball	(GameGear)
Wolfchild	(GameGear)
Wonder Boy	(GameGear)
Wonder Boy - The Dragon's Trap	(GameGear)
Wonder Boy III - The Dragon's Trap (USA, Europe)	(GameGear)
Woody Pop	(GameGear)
World Class Leader Board	(GameGear)
World Derby	(GameGear)
X-Men	(GameGear)
X-Men - Gamemaster's Legacy	(GameGear)
X-Men - Mojo World	(GameGear)
Yogi Bear in Yogi Bear's Goldrush	(GameGear)
Yu Yu Hakusho - Horobishimono no Gyakushuu	(GameGear)
Yu Yu Hakusho 2 - Gekitou! Nanakyou no Tatakai	(GameGear)
Zan Gear	(GameGear)
Zool	(GameGear)
Zool no Yume Bouken	(GameGear)
Zoop	(GameGear)
Ankoku Shinwa: Yamato Takeru Densetsu (NES) 
X-men Mutant Academy (GMC) 
Ultimate Mortal Kombat 3 (SMD) 
Super Tennis (SMS) 
Knights of the Round (SNES) 
Fray CD - Xak Gaiden (TG16) 
Jurassic Park III - Park Builder (GBA) 
Cosmic Fantasy 2 (TG16) 
Ultraman: Towards the Future (SNES) 
Hit the Ice (TG16) 
Disney Sports - Motocross (GBA) 
Magic Carpet 2: The Netherworlds (DOS) 
Army Men Advance (GBA) 
Kick Off 3 (DOS) 
xXx (GBA) 
Darklight Conflict [1997] (DOS) 
Star X (GBA) 
MIdwinter II: Flames of Freedom (DOS) 
Dr. Muto (GBA) 
Baal (DOS) 
Xak II: The Rising of the Redmoon (MSX2)
